specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,correction,s_tensor,aniso_type,NLT_beta
NA94-5d,NA94-5d,NA94-5,4.2910000000000005e-07,1.1790894639665786e-06,-3.112922721860645e-08,-2.865494061958102e-07,3.1787925226664446e-07,-3.628898049872419e-08,2.205724025067941e-08,-1.1783244680833377e-06,1.8344737737415197e-09,4.273015364756919e-09,3e-05,ZI,673.0,1,,,
NA94-5d,NA94-5d,NA94-5,2.904e-07,1.2030323696485674e-06,-1.8201261062556873e-08,-2.213862268848889e-07,1.8705350208270665e-07,-4.472329349457034e-08,-4.6893980498704375e-08,-1.2012858377731058e-06,1.2415082355966843e-09,4.6615646611286506e-09,3e-05,IZ,703.0,1,,,
NA94-5d,NA94-5d,NA94-5,2.529e-07,1.282131960206397e-06,-5.0451648289537114e-09,-1.8061969231092891e-07,1.7694485881583012e-07,-3.5913916977228747e-08,-3.009651648552206e-08,-1.2812754401944523e-06,1.0811895068264514e-09,4.9295898475151876e-09,3e-05,ZI,733.0,1,,,
NA94-5d,NA94-5d,NA94-5,1.663e-07,1.3166141732736053e-06,7.247960139363e-09,-1.338297493004174e-07,9.845179163431021e-08,-5.225750211412749e-08,3.03148896352448e-08,-1.3152273728158694e-06,7.109601225197266e-10,5.272407746100427e-09,3e-05,IZ,763.0,1,,,
NA94-5d,NA94-5d,NA94-5,1.385e-07,1.2520688174350968e-06,-1.4794951685055808e-08,-1.0266985200585203e-07,9.177287667787964e-08,3.741757963911695e-09,9.974984794124736e-09,-1.2520234912009512e-06,5.921105049247272e-10,5.011396039628294e-09,3e-05,ZI,783.0,1,,,
NA94-5d,NA94-5d,NA94-5,7.496e-08,1.2047529649496732e-06,-9.034319975779116e-09,-6.34784407801682e-08,3.883130462260984e-08,-2.7751719063553424e-08,-3.814187021317896e-08,-1.203829201498571e-06,3.2046645089644446e-10,5.012199707006065e-09,3e-05,IZ,803.0,1,,,
NA94-5d,NA94-5d,NA94-5,7.054e-08,1.3191163676270943e-06,-1.0249758808049493e-08,-5.424531569856703e-08,4.391218246841768e-08,-3.1638021406824325e-09,-1.3498117332741303e-08,-1.31904351047499e-06,3.015702167320596e-10,5.467709960916122e-09,3e-05,ZI,818.0,1,,,
NA94-5d,NA94-5d,NA94-5,1.869e-08,1.4111834448145008e-06,-6.207940268094383e-09,-1.762840187485285e-08,-1.3047975496890141e-10,-2.088816615069156e-08,-3.7681632846046036e-08,-1.4105256091186144e-06,7.990285441908413e-11,6.0370633296213e-09,3e-05,IZ,833.0,1,,,
NA94-5d,NA94-5d,NA94-5,1.7849999999999998e-08,1.6811592059232312e-06,4.338907422858313e-09,-9.745345630305752e-09,1.4311695249751006e-08,5.659239583400493e-09,-1.7575875138679938e-08,-1.6810578030754554e-06,7.63117148946309e-11,7.127110445408446e-09,3e-05,ZI,853.0,1,,,
NA94-5d,NA94-5d,NA94-5,2.127e-06,1.0624842117487696e-07,-9.866369560574104e-08,-1.4472513023893432e-06,1.5555893233439757e-06,-3.6941357390853114e-08,6.569367669020727e-09,-9.940274908021674e-08,9.093278295847616e-09,1.1514091100278134e-08,3e-05,P,373.0,1,,,
NA94-5d,NA94-5d,NA94-5,8.438e-07,9.872607908657313e-07,-4.1339993825068456e-08,-5.498043112663695e-07,6.38752427958952e-07,-1.2914321190459854e-08,-8.152857499101779e-09,-9.871426545356138e-07,3.6073851556352692e-09,4.697980027882907e-09,3e-05,P,573.0,1,,,
NA94-5d,NA94-5d,NA94-5,4.2910000000000005e-07,1.25688301234982e-06,-3.112922721860645e-08,-2.865494061958102e-07,3.1787925226664446e-07,-2.3668581102825995e-08,-1.1508467905995125e-08,-1.2566074407580886e-06,1.8344737737415197e-09,4.6898572122918825e-09,3e-05,P,673.0,1,,,
NA94-5d,NA94-5d,NA94-5,2.529e-07,1.2081140769678719e-06,-5.0451648289537114e-09,-1.8061969231092891e-07,1.7694485881583012e-07,9.651461771206756e-09,-1.0598591318832259e-08,-1.20802903198378e-06,1.0811895068264514e-09,7.195104547208056e-09,3e-05,P,733.0,1,,,
NA94-5d,NA94-5d,NA94-5,1.385e-07,1.184676233860437e-06,-1.4794951685055808e-08,-1.0266985200585203e-07,9.177287667787964e-08,-1.5431460785100845e-09,-1.8566278036385043e-08,-1.1845297341535183e-06,5.921105049247272e-10,4.886514852916701e-09,3e-05,P,783.0,1,,,
NA94-5d,NA94-5d,NA94-5,7.054e-08,1.535440544851115e-06,-1.0249758808049493e-08,-5.424531569856703e-08,4.391218246841768e-08,-2.7844737240887357e-08,1.4017078889342733e-08,-1.5351240532543566e-06,3.015702167320596e-10,6.50252763892065e-09,3e-05,P,818.0,1,,,
NA94-5e,NA94-5e,NA94-5,1.171e-06,0.0,7.383511681559933e-07,-4.3665966360132885e-07,7.971241375508927e-07,0.0,0.0,0.0,1.2515548759329524e-08,0.0,3e-05,ZI,273.0,1,,,
NA94-5e,NA94-5e,NA94-5,1.124e-06,4.16193099635828e-08,6.959470068409924e-07,-4.5715173679219575e-07,7.550139423990411e-07,1.3499388426012746e-08,2.069740235787435e-08,-3.348956568253271e-08,4.80528669700645e-09,6.729524279170604e-09,3e-05,ZI,373.0,1,,,
NA94-5e,NA94-5e,NA94-5,6.962e-07,2.385530244688325e-07,4.361727142328933e-07,-3.122689930628826e-07,4.437745816630378e-07,3.359722670268383e-08,1.4143923138990934e-08,-2.3575139719491418e-07,2.9763706391956323e-09,3.912490472517166e-09,3e-05,IZ,473.0,1,,,
NA94-5e,NA94-5e,NA94-5,3.772e-07,4.912748058572398e-07,2.3432754227297994e-07,-1.6165174357474705e-07,2.4746546573521935e-07,-3.360916140635381e-08,1.5285382785752546e-08,-4.898854113083216e-07,1.612592653123517e-09,2.191448016394698e-09,3e-05,ZI,573.0,1,,,
NA94-5e,NA94-5e,NA94-5,1.954e-07,4.690898945763564e-07,1.3388206220181078e-07,-9.514502922649335e-08,1.0584978428924733e-07,7.0206326159622565e-09,2.5892584257369862e-09,-4.6903020761154987e-07,8.353674560454274e-10,1.9047355709807456e-09,3e-05,IZ,623.0,1,,,
NA94-5e,NA94-5e,NA94-5,1.514e-07,6.37810700497746e-07,9.485863581411402e-08,-7.04482401360476e-08,9.466173816922577e-08,-1.7984338094270468e-08,4.8695006549699576e-08,-6.356947770666841e-07,6.472601476216873e-10,2.4260261305566964e-09,3e-05,ZI,673.0,1,,,
NA94-5e,NA94-5e,NA94-5,9.266e-08,6.405545239896189e-07,6.397330863235972e-08,-4.5631717577897824e-08,4.9102319023848766e-08,-2.8292251186398276e-09,4.544598585551931e-09,-6.405321540036e-07,3.961368908759944e-10,2.5786087953643195e-09,3e-05,IZ,703.0,1,,,
NA94-5e,NA94-5e,NA94-5,7.946000000000001e-08,6.626509557789401e-07,4.950375339718743e-08,-3.55720554197597e-08,5.096958772448529e-08,-4.207050537314751e-09,4.29085204124877e-08,-6.612468894418562e-07,3.397046983488724e-10,2.638362540417044e-09,3e-05,ZI,733.0,1,,,
NA94-5e,NA94-5e,NA94-5,5.054e-08,6.761042516810305e-07,4.275528585967317e-08,-1.957489819628723e-08,1.8522971998645986e-08,-2.6146932394682464e-08,9.357370972283009e-09,-6.755336680551172e-07,2.160668947212687e-10,2.818361161588793e-09,3e-05,IZ,763.0,1,,,
NA94-5e,NA94-5e,NA94-5,4.626000000000001e-08,6.17941459685481e-07,3.030866489373386e-08,-2.342519826847824e-08,2.593515988849557e-08,-7.540549072031016e-09,3.0169421429726816e-08,-6.171584834777132e-07,1.9776918381095948e-10,2.537334950895637e-09,3e-05,ZI,783.0,1,,,
NA94-5e,NA94-5e,NA94-5,3.217e-08,5.787808475632941e-07,2.2369518221646244e-08,-1.491861413967522e-08,1.7662064054999898e-08,-6.704619511972681e-09,1.5164698033124775e-08,-5.785432996041427e-07,1.3753209345435723e-10,2.4027350836769244e-09,3e-05,IZ,803.0,1,,,
NA94-5e,NA94-5e,NA94-5,3.078e-08,5.823003201603454e-07,2.7733338686264796e-08,-5.140070504875102e-09,1.2322743222101228e-08,-1.813849759516094e-08,-1.1295155329023367e-10,-5.82017735989014e-07,1.3158961257460726e-10,2.4395412216723773e-09,3e-05,ZI,818.0,1,,,
NA94-5e,NA94-5e,NA94-5,6.967e-09,6.200924659553384e-07,5.440321107219227e-09,-1.9801149478779467e-09,3.875711553190623e-09,6.101602444487452e-09,-6.209698620051584e-10,-6.2006213493376e-07,2.978508222245902e-11,2.6349532160008784e-09,3e-05,IZ,833.0,1,,,
NA94-5e,NA94-5e,NA94-5,4.4540000000000005e-09,7.239150627349238e-07,-2.6752953862490072e-09,3.2685722481434393e-09,1.4132749396282806e-09,-1.3415656204234367e-09,1.7788550568649144e-08,-7.236952298618952e-07,1.9041589811803143e-11,3.089293708470384e-09,3e-05,ZI,853.0,1,,,
NA94-5e,NA94-5e,NA94-5,1.124e-06,4.453810583508064e-08,6.959470068409924e-07,-4.5715173679219575e-07,7.550139423990411e-07,1.7578806483370462e-09,4.2023388237330275e-09,-4.430454915032532e-08,4.80528669700645e-09,4.476098907264905e-09,3e-05,P,373.0,1,,,
NA94-5e,NA94-5e,NA94-5,3.772e-07,5.449872429297577e-07,2.3432754227297994e-07,-1.6165174357474705e-07,2.4746546573521935e-07,-2.901740797270248e-09,2.2169790918963665e-08,-5.445283970805688e-07,1.612592653123517e-09,6.90845466016688e-09,3e-05,P,573.0,1,,,
NA94-5e,NA94-5e,NA94-5,1.514e-07,6.685165879677541e-07,9.485863581411402e-08,-7.04482401360476e-08,9.466173816922577e-08,-2.3941243853532063e-08,3.184288857384506e-08,-6.673284616124711e-07,6.472601476216873e-10,2.6373499674228463e-09,3e-05,P,673.0,1,,,
NA94-5e,NA94-5e,NA94-5,7.946000000000001e-08,6.240518198047032e-07,4.950375339718743e-08,-3.55720554197597e-08,5.096958772448529e-08,-2.671776902203657e-08,1.589672851367786e-08,-6.232769277316539e-07,3.397046983488724e-10,2.5539842284623253e-09,3e-05,P,733.0,1,,,
NA94-5e,NA94-5e,NA94-5,4.626000000000001e-08,5.490180519041036e-07,3.030866489373386e-08,-2.342519826847824e-08,2.593515988849557e-08,-1.7479620064187968e-08,4.170808722007813e-09,-5.487238727753633e-07,1.9776918381095948e-10,2.2936266129394666e-09,3e-05,P,783.0,1,,,
NA94-5e,NA94-5e,NA94-5,3.078e-08,6.621282166377875e-07,2.7733338686264796e-08,-5.140070504875102e-09,1.2322743222101228e-08,-1.0864859212831826e-08,5.524506961568499e-09,-6.62016019387034e-07,1.3158961257460726e-10,2.8250297592365324e-09,3e-05,P,818.0,1,,,
NA94-5f,NA94-5f,NA94-5,7.667e-07,0.0,6.084204757744111e-07,-1.4944240230257338e-07,-4.4195065680738054e-07,0.0,0.0,0.0,1.1472194472492846e-08,0.0,3e-05,ZI,273.0,1,,,
NA94-5f,NA94-5f,NA94-5,7.401e-07,4.571107102599814e-08,5.884479017246939e-07,-1.4890021032497087e-07,-4.234451609370265e-07,-1.5367758864563503e-08,-3.8411253075169294e-08,-1.9439898122669612e-08,3.1640504310093184e-09,4.498892024612423e-09,3e-05,ZI,373.0,1,,,
NA94-5f,NA94-5f,NA94-5,5.134e-07,1.7585349281312555e-07,3.946409488869467e-07,-7.243016790129926e-08,-3.202997849505989e-07,2.0831102730631273e-08,-3.734228317663969e-08,-1.7057570161297165e-07,2.1948702760170032e-09,3.549174097857186e-09,3e-05,IZ,473.0,1,,,
NA94-5f,NA94-5f,NA94-5,2.802e-07,2.858818956485962e-07,2.1651524991782228e-07,-6.20847488603506e-08,-1.6666934484772582e-07,-4.1800371223580255e-09,-1.6188678950262637e-09,-2.858467505780484e-07,1.197901541371181e-09,2.4649113310030986e-09,3e-05,ZI,573.0,1,,,
NA94-5f,NA94-5f,NA94-5,1.964e-07,3.082893837060676e-07,1.4190671577467301e-07,-4.122771208316514e-08,-1.2936660996730885e-07,3.257252727770566e-08,-5.197624877868454e-09,-3.065197534715162e-07,8.396426221459671e-10,2.184807312524458e-09,3e-05,IZ,623.0,1,,,
NA94-5f,NA94-5f,NA94-5,1.429e-07,3.9267328052481184e-07,1.101679726335227e-07,-2.543428056187197e-08,-8.738721404255526e-08,2.5800984072459313e-08,-4.460433407713475e-09,-3.9179933511023935e-07,6.109212357671012e-10,2.2190600003086475e-09,3e-05,ZI,673.0,1,,,
NA94-5f,NA94-5f,NA94-5,1.059e-07,4.191808569286342e-07,7.828528158813368e-08,-1.9373648544756715e-08,-6.863589752258556e-08,3.829843053408038e-08,-1.012656584055196e-08,-4.173047731554568e-07,4.52740090047138e-10,2.18751175831928e-09,3e-05,IZ,703.0,1,,,
NA94-5f,NA94-5f,NA94-5,7.369e-08,4.2516990583994605e-07,5.998616601764953e-08,-9.930645387419057e-09,-4.163241848238367e-08,2.406167430344829e-08,-1.8845362176717364e-08,-4.240699670880876e-07,3.1503698994875917e-10,2.051193446793862e-09,3e-05,ZI,733.0,1,,,
NA94-5f,NA94-5f,NA94-5,5.776e-08,4.4982156798772613e-07,4.167475379203316e-08,-6.005423761637285e-09,-3.9539440838441064e-08,2.485825729826071e-08,-7.0478340522769e-09,-4.4907887737701664e-07,2.4693359396716423e-10,2.123346827636589e-09,3e-05,IZ,763.0,1,,,
NA94-5f,NA94-5f,NA94-5,4.808e-08,4.048577436988636e-07,3.571581421719225e-08,-8.772645381495387e-09,-3.096946411892746e-08,2.257251138971333e-08,-1.2097596700726547e-08,-4.040469310817279e-07,2.055499861139414e-10,1.889720361564449e-09,3e-05,ZI,783.0,1,,,
NA94-5f,NA94-5f,NA94-5,3.969e-08,3.887433768713814e-07,2.7511279677698194e-08,-9.258568518669984e-09,-2.7068514910880563e-08,4.610582574326838e-08,-9.566490140060937e-10,-3.8599838175381024e-07,1.6968134253041462e-10,1.8022925285791811e-09,3e-05,IZ,803.0,1,,,
NA94-5f,NA94-5f,NA94-5,2.398e-08,4.0575597641249326e-07,1.830501037161709e-08,-2.0855924916581288e-09,-1.5349830593649232e-08,2.9083296626541488e-08,-1.620003334579716e-08,-4.0438797357412035e-07,1.0251848309093833e-10,1.8104451697613928e-09,3e-05,ZI,818.0,1,,,
NA94-5f,NA94-5f,NA94-5,1.88e-08,4.357201080111073e-07,1.2667508204859772e-08,-4.535624587964401e-09,-1.313020736610291e-08,2.4616430470442617e-08,-7.57866144078117e-09,-4.3495816783556427e-07,8.037312269014347e-11,1.924648630843455e-09,3e-05,IZ,833.0,1,,,
NA94-5f,NA94-5f,NA94-5,9.494e-10,5.155616116698223e-07,-4.524292375209355e-11,6.996281622460337e-10,-6.401826867719871e-10,3.507343216904667e-08,1.6883542120744004e-09,-5.143644420481674e-07,4.058842695852246e-12,2.2068444736266006e-09,3e-05,ZI,853.0,1,,,
NA94-5f,NA94-5f,NA94-5,7.401e-07,4.058830593604045e-08,5.884479017246939e-07,-1.4890021032497087e-07,-4.234451609370265e-07,9.496020902616802e-09,1.8561838147391868e-08,-3.482376100257853e-08,3.1640504310093184e-09,3.2694332753876182e-09,3e-05,P,373.0,1,,,
NA94-5f,NA94-5f,NA94-5,2.802e-07,3.4210041712140434e-07,2.1651524991782228e-07,-6.20847488603506e-08,-1.6666934484772582e-07,1.188192473948685e-08,-1.2813838821165275e-08,-3.4165380254548495e-07,1.197901541371181e-09,7.65596745284622e-09,3e-05,P,573.0,1,,,
NA94-5f,NA94-5f,NA94-5,1.429e-07,4.388530733343027e-07,1.101679726335227e-07,-2.543428056187197e-08,-8.738721404255526e-08,3.3580164287398226e-08,-2.5238626045425916e-08,-4.368379611443279e-07,6.109212357671012e-10,2.0897011899437303e-09,3e-05,P,673.0,1,,,
NA94-5f,NA94-5f,NA94-5,7.369e-08,4.009238395725099e-07,5.998616601764953e-08,-9.930645387419057e-09,-4.163241848238367e-08,2.1752855328597233e-08,-4.918322889994157e-09,-4.003030708382919e-07,3.1503698994875917e-10,6.513429312477026e-09,3e-05,P,733.0,1,,,
NA94-5f,NA94-5f,NA94-5,4.808e-08,3.7871332964750453e-07,3.571581421719225e-08,-8.772645381495387e-09,-3.096946411892746e-08,2.639989079879107e-08,1.3563860206771099e-08,-3.7754847836377585e-07,2.055499861139414e-10,1.6912557093734447e-09,3e-05,P,783.0,1,,,
NA94-5f,NA94-5f,NA94-5,2.398e-08,4.667570775063002e-07,1.830501037161709e-08,-2.0855924916581288e-09,-1.5349830593649232e-08,2.8982539402961122e-08,4.194749183861803e-09,-4.6583751018060216e-07,1.0251848309093833e-10,1.9982126353921842e-09,3e-05,P,818.0,1,,,
NA94-5g,NA94-5g,NA94-5,8.934e-07,0.0,5.020727467972572e-07,-7.387776122031576e-07,-1.715099503988275e-08,0.0,0.0,0.0,1.5277733576888124e-08,0.0,3e-05,ZI,273.0,1,,,
NA94-5g,NA94-5g,NA94-5,8.686e-07,2.8199759681768945e-08,4.83919593368317e-07,-7.201483276632094e-07,-4.0916663086395624e-08,-1.4277277501394604e-08,-8.593897048618427e-09,-2.274930167665461e-08,3.7134092749286504e-09,5.253670284670883e-09,3e-05,ZI,373.0,1,,,
NA94-5g,NA94-5g,NA94-5,5.819e-07,1.9558617968389374e-07,3.083498664054347e-07,-4.877612564989958e-07,-7.494615764848378e-08,3.049196249363304e-08,-2.6119350471874785e-08,-1.914209326002635e-07,2.4877191539039623e-09,3.796111826247165e-09,3e-05,IZ,473.0,1,,,
NA94-5g,NA94-5g,NA94-5,3.307e-07,3.5168116127915497e-07,1.7376508722631187e-07,-2.7916528696022416e-07,-3.514152839089232e-08,-2.59618181505868e-08,2.7240713996734715e-08,-3.496620750065969e-07,1.4137974294484283e-09,2.5028828401520926e-09,3e-05,ZI,573.0,1,,,
NA94-5g,NA94-5g,NA94-5,2.249e-07,3.5997226538763533e-07,1.218080358876632e-07,-1.8473158293136035e-07,-4.021261817966703e-08,-1.2778130740996301e-08,1.1042945618751876e-09,-3.597437028727435e-07,9.61484856011344e-10,2.1637222140706664e-09,3e-05,IZ,623.0,1,,,
NA94-5g,NA94-5g,NA94-5,1.859e-07,4.6333912497379854e-07,9.163425022452e-08,-1.606519425702447e-07,-1.8786365646309724e-08,-1.8775217273765247e-09,2.8081808571866398e-08,-4.624835474597789e-07,7.947533780903017e-10,2.3094233990667317e-09,3e-05,ZI,673.0,1,,,
NA94-5g,NA94-5g,NA94-5,1.367e-07,4.777295184727618e-07,6.114950393629014e-08,-1.1949660842503847e-07,-2.5849347056718144e-08,3.0582062112932183e-10,4.2909837026212e-10,-4.777292278776265e-07,5.844152059437561e-10,2.3031685145635085e-09,3e-05,IZ,703.0,1,,,
NA94-5g,NA94-5g,NA94-5,1.078e-07,4.973872398518055e-07,5.290422606332561e-08,-9.20032689307457e-08,-1.890453307271621e-08,-3.92927369336565e-09,2.4347025755569298e-08,-4.967754518014128e-07,4.6086290563816314e-10,2.2804018104229673e-09,3e-05,ZI,733.0,1,,,
NA94-5g,NA94-5g,NA94-5,7.885e-08,5.26363590936401e-07,3.726693376073287e-08,-6.586908242581556e-08,-2.2130569998404117e-08,-9.987611370976519e-09,4.309792526263665e-09,-5.262511787834264e-07,3.3709684702754325e-10,2.3859623968541286e-09,3e-05,IZ,763.0,1,,,
NA94-5g,NA94-5g,NA94-5,6.432000000000001e-08,4.944987903230858e-07,4.0404473483422016e-08,-4.9717693475409676e-08,-5.717681174449519e-09,-3.474197964217808e-08,-5.0771267696811675e-09,-4.932507184640508e-07,2.7497868358670366e-10,2.163677834563838e-09,3e-05,ZI,783.0,1,,,
NA94-5g,NA94-5g,NA94-5,4.544e-08,4.723559386994181e-07,2.514272633742337e-08,-3.5118988543317976e-08,-1.4117136962420456e-08,-2.6742669946890065e-08,1.192266238191744e-09,-4.715967991090879e-07,1.9426354760851702e-10,2.0906235563827116e-09,3e-05,IZ,803.0,1,,,
NA94-5g,NA94-5g,NA94-5,2.878e-08,4.850925750753534e-07,1.1881148195676104e-08,-2.3829896658367762e-08,-1.0920748271244767e-08,-2.666336540784296e-08,1.1859493184734763e-08,-4.842140268102179e-07,1.2303928037352816e-10,2.121915023778778e-09,3e-05,ZI,818.0,1,,,
NA94-5g,NA94-5g,NA94-5,1.39e-08,5.130914699942753e-07,3.176340768771015e-09,-1.1077216675572764e-08,-7.772781358243383e-09,-2.0286487990459134e-08,-6.517533823934014e-09,-5.12648843496943e-07,5.94248087974997e-11,2.2281541083506894e-09,3e-05,IZ,833.0,1,,,
NA94-5g,NA94-5g,NA94-5,6.549e-09,5.84861909330552e-07,9.174434541479369e-10,-6.138757491525426e-09,-2.0888645165930602e-09,-3.5241148961711036e-08,1.1882575924503442e-08,-5.836782665090724e-07,2.7998062792433488e-11,2.508823699565429e-09,3e-05,ZI,853.0,1,,,
NA94-5g,NA94-5g,NA94-5,8.686e-07,4.3409181473971205e-08,4.83919593368317e-07,-7.201483276632094e-07,-4.0916663086395624e-08,8.487537456693776e-10,-6.898106245042452e-09,-4.2849186498129503e-08,3.7134092749286504e-09,1.3239761896760923e-08,3e-05,P,373.0,1,,,
NA94-5g,NA94-5g,NA94-5,3.307e-07,4.108684574374635e-07,1.7376508722631187e-07,-2.7916528696022416e-07,-3.514152839089232e-08,-2.3052752372908533e-08,1.2905752952993996e-08,-4.1001817211654215e-07,1.4137974294484283e-09,5.883056070952469e-09,3e-05,P,573.0,1,,,
NA94-5g,NA94-5g,NA94-5,1.859e-07,4.92885169932225e-07,9.163425022452e-08,-1.606519425702447e-07,-1.8786365646309724e-08,-5.4956675900006875e-09,1.3102177775776554e-08,-4.926803439496958e-07,7.947533780903017e-10,2.2222313390604563e-09,3e-05,P,673.0,1,,,
NA94-5g,NA94-5g,NA94-5,1.078e-07,4.917332101512811e-07,5.290422606332561e-08,-9.20032689307457e-08,-1.890453307271621e-08,-1.8341221566584418e-08,2.1780771002730594e-08,-4.909080846468676e-07,4.6086290563816314e-10,2.1286052014586402e-09,3e-05,P,733.0,1,,,
NA94-5g,NA94-5g,NA94-5,6.432000000000001e-08,4.550359158784882e-07,4.0404473483422016e-08,-4.9717693475409676e-08,-5.717681174449519e-09,-4.8374014645454255e-09,-2.095398251458142e-09,-4.5500537754252223e-07,2.7497868358670366e-10,1.9952200191218065e-09,3e-05,P,783.0,1,,,
NA94-5g,NA94-5g,NA94-5,2.878e-08,5.423791000083647e-07,1.1881148195676104e-08,-2.3829896658367762e-08,-1.0920748271244767e-08,-9.195913617399733e-09,1.6546220858192453e-08,-5.420486563713049e-07,1.2303928037352816e-10,2.3269729085236756e-09,3e-05,P,818.0,1,,,
NA94-5h,NA94-5h,NA94-5,8.691e-07,0.0,-7.965108748043221e-07,2.914815880927884e-07,-1.8958829109773512e-07,0.0,0.0,0.0,9.288867144947299e-09,0.0,3e-05,ZI,273.0,1,,,
NA94-5h,NA94-5h,NA94-5,8.620000000000001e-07,1.2187040837822182e-08,-7.922193090495855e-07,2.789844584168741e-07,-1.9390780884441165e-07,2.3827963744612256e-09,1.0054659981570393e-08,-6.461428516636773e-09,3.6851931786650896e-09,5.2195158883110985e-09,3e-05,ZI,373.0,1,,,
NA94-5h,NA94-5h,NA94-5,8.22e-07,4.977856940424202e-08,-7.259609006521519e-07,3.2778391526866636e-07,-2.0303318845809467e-07,-2.3159535619950833e-08,-4.022352187376599e-08,-1.7989168126176295e-08,3.5141865346435073e-09,5.0010440783727685e-09,3e-05,IZ,473.0,1,,,
NA94-5h,NA94-5h,NA94-5,7.144e-07,9.311809398516463e-08,-6.630345343207767e-07,2.0524347355702899e-07,-1.6919717154927798e-07,2.6368817571469456e-08,5.1986173099828794e-08,-7.2616132462058e-08,3.0541786622254522e-09,4.360567487986808e-09,3e-05,ZI,573.0,1,,,
NA94-5h,NA94-5h,NA94-5,6.579000000000001e-07,7.997235924371416e-08,-6.032752734629658e-07,2.0068297306047668e-07,-1.6916766461647468e-07,-1.723356613532455e-08,-6.2272898848386e-09,-7.784473843462547e-08,2.812631777544968e-09,4.093215960956208e-09,3e-05,IZ,623.0,1,,,
NA94-5h,NA94-5h,NA94-5,6.008e-07,1.1761000072248147e-07,-5.500537150599221e-07,1.883254799263711e-07,-1.514432704324627e-07,2.232837025103302e-08,2.4889399414321266e-08,-1.1275670245563791e-07,2.5685197932041596e-09,3.714026750317632e-09,3e-05,ZI,673.0,1,,,
NA94-5h,NA94-5h,NA94-5,5.133e-07,1.5973773401838253e-07,-4.636590251055142e-07,1.6875808398729307e-07,-1.4148465474086567e-07,-1.0050678008285178e-08,1.7841130469676764e-08,-1.5841976393261438e-07,2.1944427594069496e-09,3.3462282469033987e-09,3e-05,IZ,703.0,1,,,
NA94-5h,NA94-5h,NA94-5,4.468e-07,2.168152978799366e-07,-4.009910020309525e-07,1.595737005023223e-07,-1.1564034935180627e-07,1.6917752191733855e-08,6.629636156657577e-09,-2.160525653168114e-07,1.9101442137210696e-09,2.9766524846904792e-09,3e-05,ZI,733.0,1,,,
NA94-5h,NA94-5h,NA94-5,3.7880000000000003e-07,2.6896037084190603e-07,-3.381603247662481e-07,1.3252358214095724e-07,-1.075850125738459e-07,-6.497191460739612e-09,1.1649779983181065e-08,-2.686293919378175e-07,1.6194329188843805e-09,2.785760297748725e-09,3e-05,IZ,763.0,1,,,
NA94-5h,NA94-5h,NA94-5,3.083e-07,3.1565767027927076e-07,-2.79561593510209e-07,9.790107771132012e-08,-8.549610761312307e-08,1.5097653731367424e-08,3.743195759116554e-08,-3.1306656514044697e-07,1.3180337087963422e-09,2.5007247815845722e-09,3e-05,ZI,783.0,1,,,
NA94-5h,NA94-5h,NA94-5,1.2460000000000002e-07,3.993881710116274e-07,-1.0879421010235711e-07,4.3074674974547155e-08,-4.2819997945367766e-08,-1.5418738273934938e-08,4.618138300638677e-08,-3.9640945185208466e-07,5.326856961272276e-10,2.0584965616765734e-09,3e-05,IZ,803.0,1,,,
NA94-5h,NA94-5h,NA94-5,3.64e-08,4.3992102642007805e-07,-3.1252830672670276e-08,1.4111194131686553e-08,-1.2210437138909284e-08,9.598735308906545e-09,2.081328640383314e-08,-4.3932354919357165e-07,1.556160460596395e-10,1.9445968849905492e-09,3e-05,ZI,818.0,1,,,
NA94-5h,NA94-5h,NA94-5,5.8540000000000015e-09,4.4832156609926866e-07,-4.959673738913878e-09,1.8346390246227625e-09,-2.5109862709420164e-09,-1.0368409170506118e-08,3.179976918279296e-08,-4.470721389226743e-07,2.5026822352558514e-11,1.9286898097427647e-09,3e-05,IZ,833.0,1,,,
NA94-5h,NA94-5h,NA94-5,3.377e-09,4.3979740199754255e-07,1.2839714192172563e-09,2.552893006734306e-09,1.799523184290855e-09,-5.550661359984674e-09,1.8418558055029344e-08,-4.3937649195357316e-07,1.4437235921522048e-11,1.8730059109900278e-09,3e-05,ZI,853.0,1,,,
NA94-5h,NA94-5h,NA94-5,8.620000000000001e-07,6.374512422248729e-08,-7.922193090495855e-07,2.789844584168741e-07,-1.9390780884441165e-07,2.2055529036997563e-08,5.894900782950427e-08,-1.0099949354107541e-08,3.6851931786650896e-09,6.122892889192739e-09,3e-05,P,373.0,1,,,
NA94-5h,NA94-5h,NA94-5,7.144e-07,8.198523979207517e-08,-6.630345343207767e-07,2.0524347355702899e-07,-1.6919717154927798e-07,7.8548915343985e-09,2.4159915502214307e-08,-7.794984737427499e-08,3.0541786622254522e-09,6.689566155819256e-09,3e-05,P,573.0,1,,,
NA94-5h,NA94-5h,NA94-5,6.008e-07,1.427713657141448e-07,-5.500537150599221e-07,1.883254799263711e-07,-1.514432704324627e-07,4.210313285583251e-09,5.590159234208594e-09,-1.4259974140809484e-07,2.5685197932041596e-09,6.4307048484315845e-09,3e-05,P,673.0,1,,,
